Datetime,Open,High,Low,Close,% Change,Volume
2021-01-13 12:30:00,279.8,280.49,277.33,279.32,-0.17%,9706653
2021-01-13 13:30:00,279.27,285.15,278.86,284.6,1.91%,13218396
2021-01-13 14:30:00,284.68,286.0,283.17,283.81,-0.30%,12635961
2021-01-13 15:30:00,283.82,285.25,283.25,284.74,0.33%,6892668
2021-01-14 09:30:00,281.13,286.78,279.59,286.0,1.73%,30861027
2021-01-14 10:30:00,286.0,287.67,284.07,284.41,-0.55%,15933849
2021-01-14 11:30:00,284.34,286.0,283.4,285.43,0.38%,8731146
2021-01-14 12:30:00,285.43,286.0,281.61,281.7,-1.31%,10834977
2021-01-14 13:30:00,281.63,284.27,281.33,284.08,0.87%,8614941
2021-01-14 14:30:00,284.07,285.0,281.15,282.22,-0.65%,9750975
2021-01-14 15:30:00,282.19,283.0,281.23,281.67,-0.19%,6392295
2021-01-15 09:30:00,284.67,286.63,278.67,281.11,-1.25%,34571781
2021-01-15 10:30:00,281.11,282.0,278.33,281.72,0.22%,17071452
2021-01-15 11:30:00,281.72,281.83,279.0,279.07,-0.94%,8104371
2021-01-15 12:30:00,279.04,280.26,277.37,279.9,0.31%,11054598
2021-01-15 13:30:00,279.94,281.5,276.33,277.48,-0.88%,10768875
2021-01-15 14:30:00,277.47,277.77,273.03,275.0,-0.89%,20389755
2021-01-15 15:30:00,275.0,276.29,274.15,275.39,0.14%,9504555
2021-01-19 09:30:00,279.46,283.01,278.6,280.05,0.21%,25134492
2021-01-19 10:30:00,280.15,281.13,277.67,279.43,-0.26%,11113050
2021-01-19 11:30:00,279.47,280.06,278.5,279.38,-0.03%,7099218
2021-01-19 12:30:00,279.44,279.57,278.7,278.88,-0.20%,4748856
2021-01-19 13:30:00,278.91,282.0,278.39,279.89,0.35%,10035699
2021-01-19 14:30:00,279.87,280.5,278.67,280.01,0.05%,7561218
2021-01-19 15:30:00,280.1,281.67,279.79,281.52,0.51%,5758740
2021-01-20 09:30:00,286.29,286.5,281.33,283.13,-1.10%,24055035
2021-01-20 10:30:00,283.16,283.5,279.1,282.07,-0.38%,14063133
2021-01-20 11:30:00,282.12,283.37,281.39,282.18,0.02%,8070348
2021-01-20 12:30:00,282.29,283.5,281.93,282.1,-0.07%,6786999
2021-01-20 13:30:00,282.18,284.84,282.12,284.68,0.89%,6961653
2021-01-20 14:30:00,284.73,285.33,283.7,283.8,-0.33%,6616515
2021-01-20 15:30:00,283.84,284.28,282.83,283.48,-0.12%,5572029
2021-01-21 09:30:00,284.75,285.24,281.24,282.01,-0.96%,17751426
2021-01-21 10:30:00,281.97,284.29,280.47,283.87,0.68%,10959471
2021-01-21 11:30:00,283.88,284.11,281.4,281.49,-0.84%,6971574
2021-01-21 12:30:00,281.43,282.98,281.33,282.42,0.35%,4754673
2021-01-21 13:30:00,282.5,282.73,281.62,282.1,-0.14%,4187724
2021-01-21 14:30:00,282.09,282.73,281.5,282.47,0.13%,7246401
2021-01-21 15:30:00,282.5,282.54,281.38,281.66,-0.29%,4744356
2021-01-22 09:30:00,278.1,280.63,277.36,277.63,-0.17%,15754800
2021-01-22 10:30:00,277.68,278.41,276.23,277.26,-0.15%,9920475
2021-01-22 11:30:00,277.25,279.8,277.13,279.02,0.64%,6354921
2021-01-22 12:30:00,278.97,279.43,278.18,279.24,0.09%,4937094
2021-01-22 13:30:00,279.18,281.02,279.03,279.77,0.21%,5334930
2021-01-22 14:30:00,279.78,281.57,279.67,281.53,0.62%,5549337
2021-01-22 15:30:00,281.57,282.67,281.08,282.24,0.24%,6031038
2021-01-25 09:30:00,284.86,300.13,284.04,295.17,3.62%,37513431
2021-01-25 10:30:00,295.21,295.87,279.61,287.98,-2.45%,30562470
2021-01-25 11:30:00,288.04,291.78,285.9,287.4,-0.22%,13438272
2021-01-25 12:30:00,287.33,290.67,287.17,289.33,0.70%,8172249
2021-01-25 13:30:00,289.48,290.51,288.9,290.37,0.31%,5505927
2021-01-25 14:30:00,290.34,293.33,288.61,289.54,-0.27%,11529828
2021-01-25 15:30:00,289.56,294.27,289.07,293.6,1.40%,9105948
2021-01-26 09:30:00,297.13,298.63,290.53,294.1,-1.02%,25253730
2021-01-26 10:30:00,294.26,296.62,293.84,295.46,0.41%,11007180
2021-01-26 11:30:00,295.49,296.99,293.96,296.47,0.33%,7869516
2021-01-26 12:30:00,296.39,297.53,295.09,297.05,0.22%,6514218
2021-01-26 13:30:00,297.07,297.3,295.75,296.24,-0.28%,5686035
2021-01-26 14:30:00,296.19,296.95,294.54,295.0,-0.40%,6235509
2021-01-26 15:30:00,295.01,295.82,294.01,294.36,-0.22%,4857810
2021-01-27 09:30:00,290.05,296.23,288.52,296.08,2.08%,18929340
2021-01-27 10:30:00,295.74,297.17,293.6,295.17,-0.19%,9975480
2021-01-27 11:30:00,295.22,295.59,291.23,292.48,-0.93%,7146894
2021-01-27 12:30:00,292.47,294.98,291.91,293.26,0.27%,5195538
2021-01-27 13:30:00,293.27,295.34,292.0,292.42,-0.29%,5965701
2021-01-27 14:30:00,292.54,292.79,286.22,288.17,-1.49%,12687789
2021-01-27 15:30:00,288.18,290.59,287.08,288.22,0.01%,6429417
2021-01-28 09:30:00,273.17,276.67,267.0,275.82,0.97%,30345588
2021-01-28 10:30:00,275.99,282.67,275.83,278.0,0.73%,16986693
2021-01-28 11:30:00,278.14,280.95,277.56,280.53,0.86%,7882089
2021-01-28 12:30:00,280.48,280.63,277.78,279.88,-0.22%,4497105
2021-01-28 13:30:00,280.09,282.0,279.41,280.9,0.29%,5472909
2021-01-28 14:30:00,281.0,282.33,278.33,278.45,-0.91%,5567805
2021-01-28 15:30:00,278.54,279.77,277.57,278.48,-0.02%,5089446
2021-01-29 09:30:00,276.67,280.8,272.76,275.38,-0.46%,18501012
2021-01-29 10:30:00,275.38,276.46,272.06,272.83,-0.93%,9945099
2021-01-29 11:30:00,272.7,273.46,268.0,268.93,-1.38%,11668854
2021-01-29 12:30:00,268.94,269.74,260.03,266.61,-0.87%,28554765
2021-01-29 13:30:00,266.57,266.57,262.7,263.04,-1.32%,10583961
2021-01-29 14:30:00,263.04,268.0,260.76,265.98,1.12%,12868410
2021-01-29 15:30:00,265.98,267.93,264.0,264.51,-0.55%,8158212
2021-02-01 09:30:00,271.43,275.0,265.33,271.17,-0.10%,23657502
2021-02-01 10:30:00,271.33,272.75,269.86,272.44,0.41%,9779010
2021-02-01 11:30:00,272.48,278.67,272.0,277.96,2.01%,14184321
2021-02-01 12:30:00,278.02,279.63,275.73,275.87,-0.77%,7984443
2021-02-01 13:30:00,275.91,278.52,275.08,277.6,0.61%,6004329
2021-02-01 14:30:00,277.59,279.0,276.77,278.24,0.23%,5202321
2021-02-01 15:30:00,278.18,280.67,278.12,280.01,0.66%,6879309
2021-02-02 09:30:00,281.77,292.58,280.73,289.72,2.82%,26151801
2021-02-02 10:30:00,289.7,292.0,289.17,291.52,0.63%,13640469
2021-02-02 11:30:00,291.55,293.11,290.87,292.39,0.29%,7704618
2021-02-02 12:30:00,292.39,293.5,291.44,292.32,-0.03%,6602049
2021-02-02 13:30:00,292.29,293.33,291.73,292.12,-0.06%,5334987
2021-02-02 14:30:00,292.14,293.08,291.67,292.29,0.05%,4910607
2021-02-02 15:30:00,292.26,292.58,290.16,290.93,-0.46%,5591658
2021-02-03 09:30:00,292.34,292.67,284.54,284.58,-2.65%,19004265
2021-02-03 10:30:00,284.52,286.99,284.35,285.15,0.22%,9308637
2021-02-03 11:30:00,285.15,289.0,284.97,288.19,1.06%,6482970
2021-02-03 12:30:00,288.24,288.33,285.67,285.87,-0.82%,4377246
2021-02-03 13:30:00,285.93,286.6,285.34,286.51,0.20%,3975456
2021-02-03 14:30:00,286.47,287.57,285.0,285.2,-0.44%,5675433
2021-02-03 15:30:00,285.18,286.16,284.8,284.9,-0.10%,3913260
2021-02-04 09:30:00,285.0,285.5,278.73,279.72,-1.85%,16580343
2021-02-04 10:30:00,279.67,280.74,277.81,280.47,0.28%,8509794
2021-02-04 11:30:00,280.44,282.94,279.62,282.2,0.63%,5464869
2021-02-04 12:30:00,282.28,282.48,280.53,280.96,-0.47%,3996180
2021-02-04 13:30:00,281.07,282.31,281.07,282.13,0.38%,2640093
2021-02-04 14:30:00,282.03,283.83,281.71,283.49,0.52%,3499695
2021-02-04 15:30:00,283.47,283.49,282.3,283.33,-0.05%,2671287
2021-02-05 09:30:00,281.84,283.19,279.67,281.55,-0.10%,7210971
2021-02-05 10:30:00,281.4,286.52,280.17,286.21,1.71%,5520135
2021-02-05 11:30:00,286.26,288.19,285.84,286.77,0.18%,6221523
2021-02-05 12:30:00,286.74,287.58,286.23,286.55,-0.07%,2205552
2021-02-05 13:30:00,286.57,286.67,284.27,284.68,-0.66%,3840966
2021-02-05 14:30:00,284.85,285.32,282.77,283.01,-0.65%,3425124
2021-02-05 15:30:00,283.0,284.33,283.0,284.32,0.47%,2074986
2021-02-08 09:30:00,289.56,292.53,287.23,289.46,-0.03%,23447970
2021-02-08 10:30:00,289.36,290.71,287.78,288.25,-0.39%,8304597
2021-02-08 11:30:00,288.38,289.75,287.78,289.33,0.33%,4897362
2021-02-08 12:30:00,289.38,290.01,287.92,287.94,-0.50%,4599585
2021-02-08 13:30:00,287.95,288.25,284.92,285.48,-0.86%,6835014
2021-02-08 14:30:00,285.53,288.38,285.07,287.27,0.61%,6252858
2021-02-08 15:30:00,287.21,287.83,285.98,287.77,0.19%,4007079
2021-02-09 09:30:00,285.04,286.6,282.96,284.44,-0.21%,13954851
2021-02-09 10:30:00,284.4,284.63,281.85,282.25,-0.76%,7721184
2021-02-09 11:30:00,282.18,283.6,282.14,282.82,0.23%,4652157
2021-02-09 12:30:00,282.77,283.27,281.58,281.78,-0.35%,3995469
2021-02-09 13:30:00,281.8,282.17,280.58,281.5,-0.11%,5306133
2021-02-09 14:30:00,281.44,282.71,281.16,281.56,0.04%,4316631
2021-02-09 15:30:00,281.54,283.33,281.47,283.15,0.57%,4329078
2021-02-10 09:30:00,281.31,281.61,268.17,272.58,-3.10%,30097740
2021-02-10 10:30:00,272.64,273.42,266.67,271.17,-0.54%,24929280
2021-02-10 11:30:00,271.23,272.31,268.83,271.3,0.02%,12148485
2021-02-10 12:30:00,271.3,272.09,270.04,270.1,-0.44%,7229376
2021-02-10 13:30:00,270.07,271.77,269.02,271.77,0.63%,8720322
2021-02-10 14:30:00,271.8,272.0,268.07,269.23,-0.95%,10931766
2021-02-10 15:30:00,269.28,269.88,267.22,268.33,-0.35%,9785100
2021-02-11 09:30:00,270.3,276.63,270.08,271.99,0.63%,21005286
2021-02-11 10:30:00,272.06,272.6,269.41,271.65,-0.15%,10049094
2021-02-11 11:30:00,271.63,272.15,267.24,267.89,-1.38%,7409352
2021-02-11 12:30:00,267.91,271.07,267.55,270.17,0.84%,6635568
2021-02-11 13:30:00,270.16,271.14,268.73,269.26,-0.34%,5792637
2021-02-11 14:30:00,269.26,270.67,268.96,270.0,0.28%,4115493
2021-02-11 15:30:00,270.07,270.66,268.76,270.55,0.18%,4346103
2021-02-12 09:30:00,267.09,268.87,262.67,262.82,-1.60%,22564674
2021-02-12 10:30:00,262.93,268.33,261.78,267.87,1.88%,14694354
2021-02-12 11:30:00,267.83,269.08,266.32,266.33,-0.56%,6709938
2021-02-12 12:30:00,266.34,268.33,265.83,267.31,0.36%,5221830
2021-02-12 13:30:00,267.33,267.93,266.34,267.39,0.02%,4176807
2021-02-12 14:30:00,267.45,268.66,266.67,268.38,0.35%,5005824
2021-02-12 15:30:00,268.46,272.44,268.3,272.04,1.33%,9011238
2021-02-16 09:30:00,272.67,273.67,269.14,270.53,-0.79%,15406794
2021-02-16 10:30:00,270.53,270.72,265.0,265.68,-1.79%,12465072
2021-02-16 11:30:00,265.64,267.23,264.15,266.58,0.36%,10651002
2021-02-16 12:30:00,266.57,268.23,265.69,267.91,0.50%,5368845
2021-02-16 13:30:00,267.9,267.97,265.87,267.04,-0.32%,3753672
2021-02-16 14:30:00,267.09,267.77,265.45,265.84,-0.47%,4465155
2021-02-16 15:30:00,265.84,266.49,264.83,265.41,-0.16%,4467330
2021-02-17 09:30:00,256.0,263.33,254.0,259.67,1.44%,27892308
2021-02-17 10:30:00,259.7,260.67,256.05,257.16,-0.98%,11767302
2021-02-17 11:30:00,257.16,259.03,255.7,258.06,0.35%,8182401
2021-02-17 12:30:00,258.05,261.67,257.88,260.72,1.04%,7939032
2021-02-17 13:30:00,260.73,262.99,260.39,262.17,0.55%,5075793
2021-02-17 14:30:00,262.16,265.8,262.06,265.0,1.08%,8945355
2021-02-17 15:30:00,265.04,266.61,264.8,266.08,0.39%,5232501
2021-02-18 09:30:00,261.04,264.66,258.76,260.33,-0.27%,17592903
2021-02-18 10:30:00,260.25,264.06,259.4,263.06,1.08%,8797473
2021-02-18 11:30:00,263.0,264.42,261.78,263.08,0.03%,5881569
2021-02-18 12:30:00,263.03,263.13,260.61,262.1,-0.35%,5250150
2021-02-18 13:30:00,262.19,263.27,261.46,262.74,0.21%,4000728
2021-02-18 14:30:00,262.7,264.9,262.11,263.47,0.29%,5820063
2021-02-18 15:30:00,263.48,263.88,261.87,262.46,-0.39%,4580328
2021-02-19 09:30:00,264.81,265.6,261.94,262.54,-0.86%,12680310
2021-02-19 10:30:00,262.41,263.93,262.24,263.59,0.45%,7438917
2021-02-19 11:30:00,263.45,264.77,261.19,261.5,-0.74%,9295866
2021-02-19 12:30:00,261.42,261.83,259.51,260.71,-0.27%,7802625
2021-02-19 13:30:00,260.73,261.67,259.89,259.95,-0.30%,5406882
2021-02-19 14:30:00,260.04,261.0,259.13,259.32,-0.28%,6186861
2021-02-19 15:30:00,259.28,260.66,259.19,260.5,0.47%,5739921
2021-02-22 09:30:00,254.12,256.13,250.42,250.97,-1.24%,25201410
2021-02-22 10:30:00,251.0,251.57,245.0,248.33,-1.07%,24358152
2021-02-22 11:30:00,248.33,249.93,246.5,247.01,-0.53%,7636221
2021-02-22 12:30:00,247.05,248.57,246.45,247.74,0.28%,6406887
2021-02-22 13:30:00,247.73,248.46,245.91,245.95,-0.72%,5801358
2021-02-22 14:30:00,245.92,246.18,239.85,240.29,-2.29%,16404918
2021-02-22 15:30:00,240.37,241.17,236.83,238.24,-0.89%,19531923
2021-02-23 09:30:00,220.71,231.4,206.5,230.47,4.42%,88529364
2021-02-23 10:30:00,230.43,236.33,227.07,229.03,-0.61%,134153535
2021-02-23 11:30:00,229.02,231.08,222.96,227.08,-0.84%,18202455
2021-02-23 12:30:00,227.04,230.98,223.03,230.53,1.54%,13816788
2021-02-23 13:30:00,230.65,230.92,226.93,230.16,-0.21%,10312743
2021-02-23 14:30:00,230.2,237.36,227.19,237.24,3.06%,15411105
2021-02-23 15:30:00,237.24,237.87,231.9,232.95,-1.81%,11044962
2021-02-24 09:30:00,237.15,241.62,231.39,237.07,-0.04%,41213148
2021-02-24 10:30:00,236.96,245.0,236.0,242.29,2.25%,20202972
2021-02-24 11:30:00,242.33,245.44,241.44,245.37,1.25%,11727264
2021-02-24 12:30:00,245.61,245.93,242.12,243.96,-0.67%,9662508
2021-02-24 13:30:00,243.93,244.78,240.67,242.38,-0.64%,8917545
2021-02-24 14:30:00,242.4,245.53,241.67,245.45,1.26%,7634418
2021-02-24 15:30:00,245.48,248.25,245.15,247.38,0.77%,8555232
2021-02-25 09:30:00,242.05,245.73,238.87,239.92,-0.88%,21884310
2021-02-25 10:30:00,240.08,240.6,235.77,238.31,-0.74%,13650687
2021-02-25 11:30:00,238.27,238.53,229.17,230.33,-3.33%,19838061
2021-02-25 12:30:00,230.12,234.83,227.87,233.96,1.67%,19315440
2021-02-25 13:30:00,233.74,235.26,231.41,234.11,0.16%,10452282
2021-02-25 14:30:00,234.03,234.07,226.92,227.92,-2.61%,13064142
2021-02-25 15:30:00,227.8,229.76,223.53,227.53,-0.12%,124049076
2021-02-26 09:30:00,233.33,235.57,219.85,220.14,-5.65%,40131681
2021-02-26 10:30:00,220.3,229.55,220.2,227.66,3.34%,20306835
2021-02-26 11:30:00,227.64,232.17,227.52,229.49,0.81%,12541206
2021-02-26 12:30:00,229.55,230.39,225.27,227.5,-0.90%,9775254
2021-02-26 13:30:00,227.66,227.73,223.57,226.07,-0.70%,9295173
2021-02-26 14:30:00,225.93,229.1,225.67,226.02,0.04%,9472128
2021-02-26 15:30:00,226.13,229.69,223.53,225.17,-0.43%,10435308
2021-03-01 09:30:00,229.97,236.11,228.35,234.59,2.01%,26250828
2021-03-01 10:30:00,234.52,239.0,233.74,237.17,1.13%,15210801
2021-03-01 11:30:00,237.29,238.67,236.8,238.18,0.37%,8322759
2021-03-01 12:30:00,238.2,239.33,235.85,236.49,-0.72%,6955278
2021-03-01 13:30:00,236.56,237.4,234.95,236.95,0.16%,6738246
2021-03-01 14:30:00,236.96,238.5,236.25,237.55,0.25%,7053840
2021-03-01 15:30:00,237.51,239.62,237.23,239.58,0.87%,7114161
2021-03-02 09:30:00,239.43,240.37,234.08,236.37,-1.28%,20887347
2021-03-02 10:30:00,236.34,237.58,234.3,235.19,-0.49%,10520829
2021-03-02 11:30:00,235.24,235.83,232.87,234.72,-0.22%,9960114
2021-03-02 12:30:00,234.77,235.46,232.83,233.24,-0.65%,5130300
2021-03-02 13:30:00,233.15,234.19,230.04,230.44,-1.16%,7664154
2021-03-02 14:30:00,230.61,232.48,228.89,229.01,-0.70%,8122086
2021-03-02 15:30:00,228.91,230.0,228.33,228.77,-0.06%,6216294
2021-03-03 09:30:00,229.33,233.51,224.69,226.43,-1.27%,24089817
2021-03-03 10:30:00,226.34,231.55,224.63,231.1,2.10%,13279263
2021-03-03 11:30:00,231.07,231.29,226.42,226.68,-1.90%,7472838
2021-03-03 12:30:00,226.88,227.95,225.5,226.85,-0.01%,6003963
2021-03-03 13:30:00,226.75,226.82,221.5,222.3,-1.97%,10345647
2021-03-03 14:30:00,222.1,223.86,218.53,219.12,-1.34%,13674336
2021-03-03 15:30:00,218.95,220.38,217.35,217.41,-0.71%,10884237
2021-03-04 09:30:00,219.57,222.82,205.8,211.94,-3.47%,46023402
2021-03-04 10:30:00,211.71,218.3,211.14,213.13,0.67%,25398171
2021-03-04 11:30:00,213.09,215.41,207.01,208.33,-2.24%,18337734
2021-03-04 12:30:00,208.22,209.66,202.01,206.23,-0.95%,31616730
2021-03-04 13:30:00,206.1,206.16,200.0,204.41,-0.82%,31384989
2021-03-04 14:30:00,203.98,208.77,202.28,205.46,0.73%,22937244
2021-03-04 15:30:00,205.36,207.41,204.9,207.16,0.88%,10854588
2021-03-05 09:30:00,208.33,208.6,192.77,193.36,-7.19%,64862301
2021-03-05 10:30:00,193.44,194.55,179.83,182.27,-5.77%,57366627
2021-03-05 11:30:00,183.5,194.93,182.05,193.95,5.69%,45349158
2021-03-05 12:30:00,193.95,199.63,193.0,199.34,2.78%,32997594
2021-03-05 13:30:00,199.4,202.04,194.15,197.46,-0.98%,22295067
2021-03-05 14:30:00,197.37,201.57,197.33,198.69,0.67%,16971735
2021-03-05 15:30:00,198.76,201.09,198.42,199.32,0.28%,12484767
2021-03-08 09:30:00,200.08,206.7,194.7,202.71,1.31%,49540422
2021-03-08 10:30:00,202.72,204.3,196.67,196.84,-2.90%,20310018
2021-03-08 11:30:00,196.3,197.93,193.17,197.58,0.65%,18466464
2021-03-08 12:30:00,197.54,198.21,194.18,195.05,-1.26%,10455945
2021-03-08 13:30:00,194.93,195.05,188.33,192.73,-1.13%,20499651
2021-03-08 14:30:00,192.73,193.33,186.27,186.85,-3.05%,18323943
2021-03-08 15:30:00,186.87,190.88,186.87,187.38,0.27%,13217313
2021-03-09 09:30:00,202.83,211.23,198.4,210.48,3.77%,44438751
2021-03-09 10:30:00,210.39,214.92,207.78,214.55,1.98%,26176044
2021-03-09 11:30:00,214.5,216.0,212.83,214.76,0.12%,19470912
2021-03-09 12:30:00,214.84,224.31,214.5,222.89,3.75%,30402642
2021-03-09 13:30:00,222.96,226.03,219.13,220.29,-1.20%,30735945
2021-03-09 14:30:00,220.28,224.97,220.27,224.07,1.72%,20303271
2021-03-09 15:30:00,224.07,225.08,221.33,224.53,0.21%,15244491
2021-03-10 09:30:00,234.38,239.28,225.91,226.17,-3.51%,66888894
2021-03-10 10:30:00,226.23,231.0,223.33,228.26,0.89%,32139444
2021-03-10 11:30:00,228.26,228.88,221.43,221.59,-2.92%,16041468
2021-03-10 12:30:00,221.43,226.27,218.35,223.76,1.05%,20907729
2021-03-10 13:30:00,223.83,225.58,219.4,224.64,0.36%,18401199
2021-03-10 14:30:00,224.58,228.0,221.67,222.42,-0.96%,16010226
2021-03-10 15:30:00,222.42,223.82,221.55,222.76,0.15%,7549914
2021-03-11 09:30:00,233.13,233.33,225.73,227.02,-2.62%,33886182
2021-03-11 10:30:00,226.91,232.45,226.81,231.01,1.81%,17996109
2021-03-11 11:30:00,231.16,232.23,228.4,230.0,-0.50%,12099522
2021-03-11 12:30:00,230.04,233.16,229.25,231.54,0.65%,10784325
2021-03-11 13:30:00,231.6,231.99,229.86,231.0,-0.26%,8973375
2021-03-11 14:30:00,231.03,234.17,230.0,233.54,1.09%,11210403
2021-03-11 15:30:00,233.54,234.16,232.13,233.2,-0.14%,9475212
2021-03-12 09:30:00,223.27,228.73,222.05,225.15,0.84%,30857862
2021-03-12 10:30:00,225.08,227.94,224.33,227.13,0.91%,13422210
2021-03-12 11:30:00,227.15,231.33,226.55,230.93,1.67%,14272998
2021-03-12 12:30:00,230.93,231.62,227.76,229.39,-0.67%,13400583
2021-03-12 13:30:00,229.44,230.0,227.08,227.95,-0.65%,7368834
2021-03-12 14:30:00,228.06,230.4,227.97,229.55,0.65%,9446349
2021-03-12 15:30:00,229.59,231.51,229.28,231.11,0.66%,8436240
2021-03-15 09:30:00,231.36,237.71,228.01,234.68,1.43%,28598454
2021-03-15 10:30:00,234.77,236.26,231.87,232.32,-1.04%,15146412
2021-03-15 11:30:00,232.21,234.69,230.7,233.82,0.69%,10584078
2021-03-15 12:30:00,233.69,235.93,233.34,233.86,0.07%,8046525
2021-03-15 13:30:00,233.9,235.66,233.8,235.22,0.57%,6999156
2021-03-15 14:30:00,235.23,236.62,234.22,234.64,-0.25%,7689693
2021-03-15 15:30:00,234.62,236.1,234.4,235.98,0.58%,5477565
2021-03-16 09:30:00,234.1,235.92,231.46,235.49,0.60%,20939451
2021-03-16 10:30:00,235.5,235.73,233.41,234.47,-0.44%,9591546
2021-03-16 11:30:00,234.44,234.88,230.23,231.22,-1.37%,10652793
2021-03-16 12:30:00,231.34,232.93,230.67,231.63,0.13%,9335382
2021-03-16 13:30:00,231.67,231.68,227.27,227.33,-1.87%,12485997
2021-03-16 14:30:00,227.34,228.3,223.67,226.19,-0.51%,21264693
2021-03-16 15:30:00,226.28,227.59,225.29,225.62,-0.29%,7979163
2021-03-17 09:30:00,218.6,227.88,217.0,226.33,3.53%,30837234
2021-03-17 10:30:00,226.29,227.28,223.09,225.39,-0.40%,14238765
2021-03-17 11:30:00,225.36,225.36,221.07,223.19,-0.96%,11419929
2021-03-17 12:30:00,223.17,225.67,222.42,224.84,0.75%,7901541
2021-03-17 13:30:00,224.86,231.95,223.34,227.83,1.32%,17816448
2021-03-17 14:30:00,228.0,234.58,227.44,232.83,2.12%,21379722
2021-03-17 15:30:00,232.93,234.0,231.44,233.92,0.43%,9118758
2021-03-18 09:30:00,228.78,229.74,224.24,226.91,-0.82%,22223934
2021-03-18 10:30:00,226.84,228.29,225.04,225.8,-0.46%,11894187
2021-03-18 11:30:00,225.83,226.8,224.33,224.68,-0.51%,10844580
2021-03-18 12:30:00,224.58,224.99,222.44,224.29,-0.13%,10823514
2021-03-18 13:30:00,224.29,224.67,221.6,221.65,-1.18%,8868246
2021-03-18 14:30:00,221.65,222.92,219.33,220.21,-0.65%,13135200
2021-03-18 15:30:00,220.27,220.66,217.33,217.72,-1.16%,10271445
2021-03-19 09:30:00,214.84,218.0,208.21,212.08,-1.28%,37745115
2021-03-19 10:30:00,212.18,218.08,210.49,214.67,1.17%,22349235
2021-03-19 11:30:00,214.67,217.27,214.1,214.93,0.12%,12710343
2021-03-19 12:30:00,214.8,215.98,213.47,215.74,0.44%,8123469
2021-03-19 13:30:00,215.7,217.69,215.08,216.54,0.39%,9914964
2021-03-19 14:30:00,216.48,218.52,215.89,216.44,-0.02%,11083953
2021-03-19 15:30:00,216.5,219.07,216.04,218.39,0.87%,8744376
2021-03-22 09:30:00,228.52,231.46,224.36,225.94,-1.13%,32523600
2021-03-22 10:30:00,225.99,231.33,225.17,230.27,1.90%,17028762
2021-03-22 11:30:00,230.3,232.91,228.74,232.62,1.01%,15535290
2021-03-22 12:30:00,232.66,233.21,229.79,230.1,-1.10%,12339321
2021-03-22 13:30:00,230.13,232.0,230.06,230.63,0.22%,8238177
2021-03-22 14:30:00,230.63,231.09,227.83,228.0,-1.14%,8496153
2021-03-22 15:30:00,227.97,228.66,222.92,223.33,-2.04%,12557049
2021-03-23 09:30:00,225.19,225.93,221.74,223.5,-0.75%,23305971
2021-03-23 10:30:00,223.46,225.03,221.14,223.41,-0.03%,10836252
2021-03-23 11:30:00,223.57,224.15,221.8,222.4,-0.52%,0
2021-03-23 12:30:00,222.43,224.78,222.17,223.28,0.39%,0
2021-03-23 13:30:00,223.27,223.27,220.74,222.58,-0.31%,0
2021-03-23 14:30:00,222.65,223.61,219.17,220.0,-1.19%,0
2021-03-23 15:30:00,220.04,221.0,219.43,221.0,0.44%,0
2021-03-24 09:30:00,222.48,222.67,217.0,218.2,-1.92%,24436593
2021-03-24 10:30:00,218.06,222.07,217.17,221.53,1.59%,16673025
2021-03-24 11:30:00,221.44,221.77,218.58,219.28,-0.97%,10500954
2021-03-24 12:30:00,219.27,219.47,213.99,215.24,-1.84%,13623312
2021-03-24 13:30:00,215.14,216.94,214.37,214.38,-0.35%,9455853
2021-03-24 14:30:00,214.4,214.47,211.02,211.49,-1.36%,10933665
2021-03-24 15:30:00,211.65,211.67,210.33,210.33,-0.63%,0
2021-03-25 09:30:00,204.23,212.9,203.32,209.51,2.59%,38140944
2021-03-25 10:30:00,209.58,210.5,205.18,207.6,-0.94%,18934569
2021-03-25 11:30:00,207.55,214.82,206.92,214.21,3.21%,17271477
2021-03-25 12:30:00,214.33,214.36,210.34,210.65,-1.72%,10877574
2021-03-25 13:30:00,210.7,211.59,208.09,208.23,-1.17%,9934056
2021-03-25 14:30:00,208.26,213.7,208.1,212.54,2.06%,12248796
2021-03-25 15:30:00,212.6,215.15,212.14,213.36,0.36%,7756722
2021-03-26 09:30:00,214.0,214.61,210.24,211.86,-1.00%,15715761
2021-03-26 10:30:00,211.9,213.27,208.06,208.34,-1.68%,11044839
2021-03-26 11:30:00,208.39,209.07,203.7,206.06,-1.12%,18056328
2021-03-26 12:30:00,206.19,206.85,204.22,205.55,-0.31%,9564234
2021-03-26 13:30:00,205.49,205.81,200.42,202.03,-1.68%,15285714
2021-03-26 14:30:00,201.96,204.63,199.97,204.43,1.22%,17729994
2021-03-26 15:30:00,204.34,206.33,203.17,206.24,0.93%,9267195
2021-03-29 09:30:00,205.22,205.25,198.67,200.38,-2.36%,26007126
2021-03-29 10:30:00,200.34,203.3,199.51,201.01,0.33%,12248730
2021-03-29 11:30:00,201.03,203.27,200.04,201.3,0.13%,11153088
2021-03-29 12:30:00,201.27,205.48,200.78,203.19,0.95%,10035474
2021-03-29 13:30:00,203.14,203.63,201.92,203.17,0.02%,8043207
2021-03-29 14:30:00,203.16,204.42,201.73,203.67,0.25%,8949000
2021-03-29 15:30:00,203.65,204.59,202.84,203.84,0.09%,6697446
2021-03-30 09:30:00,200.55,202.05,197.0,201.02,0.23%,26568393
2021-03-30 10:30:00,201.0,208.13,200.78,207.68,3.33%,23188776
