security,ticker,McapRank,TurnRank,VolatilityRank,PriceRank,LitVol,OrderVol,Hidden,TradesForHidden,HiddenVol,TradeVolForHidden,Cancels,LitTrades,OddLots,TradesForOddLots,OddLotVol,TradeVolForOddLots,Cancel_to_Trade,Trade_to_Order_Volume,Hidden_Rate,Hidden_Volume,Oddlot_Rate,Oddlot_Volume,date,qtr
Stock,NVDA,10,6,3,10,1681.331,102992.065,45103,93638,1075.323,2756.654,1274036,48316,85035,93418,1705.555,2750.893,26.36882192,1.632485959,48.16741067,39.00826872,91.02635466,62.00004871,23/3/2021,31/3/2021
Stock,NVDA,10,7,3,10,2094.032,107044.409,44746,102773,1089.01,3183.042,1229807,57862,92527,102598,1798.769,3173.545,21.25413916,1.956227345,43.53867261,34.21286932,90.18401918,56.6801164,24/3/2021,31/3/2021
Stock,NVDA,10,7,4,10,2517.478,127560.029,58748,131586,1385.285,3902.763,1617390,72631,118017,131374,2309.319,3896.725,22.26859055,1.973563364,44.64608697,35.49498138,89.83284364,59.26307348,25/3/2021,31/3/2021
Stock,NVDA,10,8,4,10,2753.882,94859.903,59397,133325,1856.529,4610.411,1205899,73733,115429,133112,2391.667,4602.355,16.35494283,2.903104381,44.55053441,40.26818867,86.71569806,51.96615646,26/3/2021,31/3/2021
Stock,NVDA,10,8,4,10,2254.461,281363.486,46531,110969,1102.192,3356.653,3251026,64147,98620,110675,1922.827,3352.437,50.68087362,0.801262819,41.93153043,32.83604233,89.10774791,57.35609648,29/3/2021,31/3/2021
Stock,NVDA,10,7,4,10,1646.275,229691.418,37511,84498,1006.289,2652.564,2758078,46706,74764,84215,1473.262,2649.066,59.05189911,0.716733352,44.39276669,37.93646449,88.77753369,55.6143939,30/3/2021,31/3/2021
Stock,NVDA,10,8,2,10,2359.13,66641.428,46677,108401,1481.966,3841.096,855685,61485,93846,108158,2017.303,3832.342,13.91697162,3.540035187,43.05956587,38.58185268,86.7675068,52.63890853,31/3/2021,31/3/2021
Stock,NVDA,10,8,3,10,2561.717,90397.328,45058,117975,1336.965,3898.682,1154722,72093,103226,117146,2109.912,3873.445,16.01711678,2.833841505,38.19283747,34.29274304,88.11739197,54.4712007,1/4/2021,30/6/2021
Stock,NVDA,10,8,3,10,1903.981,81942.932,31325,82556,986.759,2890.74,1031649,50902,71306,82223,1481.288,2877.914,20.26735688,2.323545123,37.94394108,34.13516954,86.72269316,51.47089176,5/4/2021,30/6/2021
Stock,NVDA,10,7,3,10,1304.303,80609.398,25793,64435,752.286,2056.589,1002806,38553,57013,64346,1130.117,2053.866,26.0111016,1.61805327,40.02948708,36.5793068,88.60379822,55.02389153,6/4/2021,30/6/2021
Stock,NVDA,10,8,3,10,1939.901,183728.182,36054,87693,1127.698,3067.599,2116990,51387,76131,87428,1647.07,3052.713,41.19699535,1.055853805,41.11388594,36.76158455,87.07851032,53.95430229,7/4/2021,30/6/2021
Stock,NVDA,10,8,3,10,1674.563,103450.424,36076,84568,1045.419,2719.982,1290216,48174,75170,84247,1574.508,2707.576,26.78241375,1.61871062,42.65916186,38.43477641,89.22572911,58.15194107,8/4/2021,30/6/2021
Stock,NVDA,10,7,3,10,1304.273,58079.785,24743,59699,847.408,2151.681,733564,34808,51291,59550,1109.199,2145.997,21.07458056,2.245657418,41.44625538,39.38353315,86.13098237,51.68688493,9/4/2021,30/6/2021
Stock,NVDA,10,10,7,10,5748.721,185791.255,99000,236289,3857.541,9606.262,2236527,136727,197827,235705,4574.933,9573.724,16.35761042,3.09418277,41.89784544,40.15652498,83.92991239,47.7863473,12/4/2021,30/6/2021
Stock,NVDA,10,10,6,10,4176.862,79944.828,73183,178886,2697.122,6873.984,1081058,105473,152132,178648,3376.459,6863.729,10.24961839,5.224680701,40.91041222,39.23666392,85.15740451,49.19277844,13/4/2021,30/6/2021
Stock,NVDA,10,9,5,10,2691.288,64708.212,56313,129613,1785.435,4476.723,938761,73158,113800,129455,2411.219,4468.025,12.83196643,4.15911353,43.44703078,39.8826329,87.90699471,53.96610359,14/4/2021,30/6/2021
Stock,NVDA,10,9,5,10,3896.803,94259.688,77091,179285,2625.249,6522.052,1242190,101787,155226,178864,3228.948,6507.86,12.20381778,4.134114045,42.99913546,40.25188698,86.78437248,49.61612573,15/4/2021,30/6/2021
Stock,NVDA,10,8,3,10,2107.496,75813.761,40855,101964,1287.198,3394.694,1081785,60889,89735,101737,1820.576,3389.937,17.76650955,2.77983307,40.06806324,37.917939,88.20291536,53.70530485,16/4/2021,30/6/2021
Stock,NVDA,10,9,4,10,2562.156,104929.26,54478,128716,1689.578,4251.734,1360194,74069,113897,128540,2277.383,4246.508,18.36387693,2.441793643,42.32418658,39.73856314,88.60821534,53.62954691,19/4/2021,30/6/2021
Stock,NVDA,10,8,4,10,2460.106,96214.296,46589,117096,1506.47,3966.576,1315440,70189,102583,116772,2103.338,3962.929,18.74139823,2.556902771,39.78701237,37.97910339,87.84897064,53.07533897,20/4/2021,30/6/2021
Stock,NVDA,10,7,3,10,1524.529,66458.87,34382,79483,981.087,2505.616,930153,44763,70199,79133,1348.426,2495.684,20.7795054,2.293943608,43.25704868,39.15552104,88.71014621,54.03031794,21/4/2021,30/6/2021
Stock,NVDA,10,8,4,10,2248.796,120677.365,47459,113654,1363.883,3612.679,1618006,65973,100075,113429,1903.768,3605.063,24.52527549,1.863477878,41.75743925,37.75267606,88.22699662,52.80817561,22/4/2021,30/6/2021
Stock,NVDA,10,8,3,10,1823.116,77602.541,32206,80639,981.449,2804.565,1007686,48136,70099,80341,1483.997,2789.988,20.93414492,2.349299361,39.9384913,34.99469615,87.25183904,53.19008541,23/4/2021,30/6/2021
Stock,NVDA,10,7,3,10,1309.169,56747.236,25003,63499,741.417,2050.586,783303,38420,56571,63422,1106.106,2047.873,20.38789693,2.30701809,39.37542324,36.1563475,89.19775472,54.01243144,26/4/2021,30/6/2021
Stock,NVDA,10,6,3,10,1220.097,90152.003,26801,62964,707.91,1928.007,1217457,35968,55934,62769,1070.833,1923.912,33.84833741,1.353377584,42.56559304,36.71719034,89.11086683,55.65914657,27/4/2021,30/6/2021
Stock,NVDA,10,8,3,10,1391.613,65910.26,35023,75687,1003.917,2395.53,920590,40566,67783,75588,1322.693,2392.006,22.69363506,2.111375376,46.27346836,41.90792852,89.67428692,55.2963914,28/4/2021,30/6/2021
Stock,NVDA,10,7,3,10,1331.087,102366.348,34165,76184,916.521,2247.608,1384090,41919,68711,76083,1281.28,2243.263,33.01820177,1.300316975,44.84537436,40.77761781,90.31058187,57.11679816,29/4/2021,30/6/2021
Stock,NVDA,10,7,3,10,1489.966,86887.542,29460,72483,881.466,2371.432,1206125,42890,63766,72339,1232.898,2364.831,28.12135696,1.714821211,40.64401308,37.17019927,88.1488547,52.13471914,30/4/2021,30/6/2021
Stock,NVDA,10,7,3,10,1410.678,118278.959,33747,78110,861.405,2272.083,1578855,44275,71382,78022,1309.884,2269.146,35.66019198,1.192670287,43.20445526,37.91256746,91.48957986,57.7258581,3/5/2021,30/6/2021
Stock,NVDA,10,9,5,10,2521.933,96447.391,58925,138197,1720.414,4242.347,1432722,78736,123927,137653,2416.8,4218.805,18.19653018,2.614827601,42.63840749,40.55335408,90.02855005,57.28636427,4/5/2021,30/6/2021
Stock,NVDA,10,8,5,10,1915.714,103070.766,41631,98652,1156.514,3072.228,1394571,56768,88000,98394,1659.785,3058.104,24.56614642,1.858639529,42.19985403,37.6441462,89.43634775,54.27496907,5/5/2021,30/6/2021
Stock,NVDA,10,6,5,10,1358.852,87629.921,30658,74408,806.387,2165.239,1259117,43579,67139,74235,1238.532,2162.702,28.89274651,1.55067126,41.20255887,37.24240142,90.44116657,57.26780666,6/5/2021,30/6/2021
Stock,NVDA,10,7,4,10,1655.713,88952.682,34571,80545,976.496,2632.209,1195525,45602,71188,80167,1446.188,2624.533,26.21650366,1.861341292,42.92134832,37.09796601,88.79963077,55.10267922,7/5/2021,30/6/2021
Stock,NVDA,10,7,4,10,1831.694,91353.911,45111,100067,1201.644,3033.338,1321381,54779,89564,99880,1644.835,3018.374,24.12203582,2.005052635,45.08079587,39.61457642,89.67160593,54.49407529,10/5/2021,30/6/2021
Stock,NVDA,10,8,4,10,1939.742,108429.892,53512,118486,1206.91,3146.652,1609471,64791,107951,118300,1876.833,3141.018,24.84096557,1.788936579,45.16314164,38.35536945,91.25190194,59.75237964,11/5/2021,30/6/2021
Stock,NVDA,10,8,4,10,2228.305,125438.773,54327,123456,1260.662,3488.967,1764305,68717,111766,123041,1978.096,3464.66,25.67494215,1.776408479,44.00515163,36.13281524,90.83638787,57.0935099,12/5/2021,30/6/2021
Stock,NVDA,10,8,4,10,1839.909,122233.657,49233,107652,1213.726,3053.635,1708695,58146,97087,107368,1680.382,3047.684,29.38628625,1.505239265,45.73347453,39.74692457,90.42452127,55.13635928,13/5/2021,30/6/2021
Stock,NVDA,10,8,3,10,2167.716,82619.195,39786,100858,975.391,3143.107,1191602,60732,89674,100515,1724.452,3130.833,19.62066127,2.623743792,39.44754011,31.03270108,89.21454509,55.07965452,14/5/2021,30/6/2021
Stock,NVDA,10,8,5,10,1541.557,136749.564,32787,77005,852.564,2394.121,1837844,44061,68401,76845,1290.903,2386.55,41.71135471,1.127284764,42.57775469,35.61073145,89.01164682,54.09075863,17/5/2021,30/6/2021
Stock,NVDA,10,7,4,10,1376.191,118940.868,28508,68664,730.328,2106.519,1610668,40004,60657,68508,1133.26,2100.566,40.26267373,1.157037966,41.51811721,34.66989854,88.54002452,53.95022104,18/5/2021,30/6/2021
Stock,NVDA,10,9,5,10,2184.748,180890.278,50749,114193,1367.456,3552.204,2465934,63158,100611,113900,1982.058,3539.313,39.04388993,1.207775246,44.44142811,38.49598728,88.33274803,56.00120701,19/5/2021,30/6/2021
Stock,NVDA,10,9,3,10,2182.637,141366.632,57637,123955,1383.513,3566.15,1983729,65983,111151,123613,2026.995,3550.861,30.06424382,1.543954871,46.49832601,38.79570405,89.91853608,57.08460568,20/5/2021,30/6/2021
Stock,NVDA,10,10,6,10,4435.529,217968.312,87359,205333,2422.068,6857.597,2892497,117245,178756,204599,3489.75,6841.105,24.67053606,2.034942125,42.5450366,35.31948582,87.36895097,51.01149595,21/5/2021,30/6/2021
Stock,NVDA,10,10,4,10,3911.531,150104.25,79936,186471,1791.693,5703.224,2054646,106066,167048,185991,2840.232,5681.947,19.3713914,2.605876249,42.86779178,31.41544151,89.81509858,49.9869499,24/5/2021,30/6/2021
Stock,NVDA,10,9,5,10,2418.237,103562.979,61432,139442,1208.785,3627.022,1522109,77747,128224,139178,2103.381,3621.912,19.57772004,2.335040015,44.05559301,33.32720342,92.12950323,58.07377429,25/5/2021,30/6/2021
Stock,NVDA,10,9,3,10,2500.091,78608.094,54163,130225,1063.233,3563.324,1144862,75762,118792,129922,1996.996,3557.147,15.1112959,3.18044984,41.59186024,29.83823531,91.43332153,56.14038442,26/5/2021,30/6/2021
Stock,NVDA,10,9,5,10,3352.354,139561.64,83729,184445,1971.235,5323.589,1886186,100512,165822,184235,2809.175,5320.479,18.76577921,2.402059764,45.39510423,37.02830929,90.00569924,52.79928743,27/5/2021,30/6/2021
Stock,NVDA,10,10,4,10,5440.953,297207.92,91120,256415,2274.379,7715.332,3821494,164825,227423,255940,3851.08,7691.184,23.18516002,1.830689101,35.53614258,29.47869256,88.85793545,50.07135442,28/5/2021,30/6/2021
Stock,NVDA,10,9,5,10,3187.265,297078.567,68284,165123,1649.725,4836.99,3835062,96689,149053,164972,2668.126,4830.895,39.66389145,1.072869387,41.35341533,34.1064381,90.35048372,55.23046972,1/6/2021,30/6/2021
Stock,NVDA,10,9,5,10,4140.002,325661.75,85333,215026,2052.158,6192.16,4215546,129371,192071,214698,3268.167,6185.337,32.58493789,1.271258292,39.68496833,33.1412302,89.46101035,52.83733126,2/6/2021,30/6/2021
Stock,NVDA,10,9,6,10,3860.33,243751.377,79431,196077,1945.09,5805.42,3339526,116409,175558,195831,3141.097,5793.93,28.68786778,1.583716181,40.51010572,33.5047249,89.64770644,54.21358215,3/6/2021,30/6/2021
Stock,NVDA,10,10,6,10,4221.609,188559.379,77103,203422,2057.569,6279.178,2765205,125993,180706,203086,3305.846,6267.933,21.94729072,2.238875108,37.90298001,32.76812666,88.98003801,52.74220385,4/6/2021,30/6/2021
Stock,NVDA,10,9,6,10,3484.137,177383.082,77423,184129,1746.986,5231.123,2535921,106491,166065,183913,2827.553,5223.23,23.8134772,1.964187881,42.04823792,33.39600311,90.29541142,54.13418517,7/6/2021,30/6/2021
Stock,NVDA,10,8,5,10,2054.132,74801.618,57002,120922,1241.753,3295.885,1198850,63758,110145,120759,1825.464,3291.838,18.80313059,2.746106374,47.13947834,37.67585944,91.210593,55.45424775,8/6/2021,30/6/2021
Stock,NVDA,10,9,4,10,2023.357,77804.212,53186,114160,1268.045,3291.402,1183592,60690,102424,113868,1694.146,3283.668,19.50225737,2.600575146,46.5889979,38.52598376,89.9497664,51.5930965,9/6/2021,30/6/2021
Stock,NVDA,10,8,3,10,2049.116,89676.542,50224,112270,1188.765,3237.881,1380461,61901,101446,112118,1788.827,3231.231,22.30110984,2.285007823,44.73501381,36.71428938,90.48145704,55.36054216,10/6/2021,30/6/2021
Stock,NVDA,10,9,5,10,3102.351,90575.29,64610,152204,1547.191,4649.542,1393466,87391,136261,152001,2414.264,4642.275,15.94518886,3.425162647,42.44960711,33.27620226,89.64480497,52.00605307,11/6/2021,30/6/2021
Stock,NVDA,10,8,5,10,2137.634,93521.978,54557,121413,1178.771,3316.405,1345647,66585,110290,121138,1899.887,3308.666,20.20946159,2.285702298,44.93505638,35.54363837,91.04492397,57.42154089,14/6/2021,30/6/2021
Stock,NVDA,10,8,3,10,1710.296,63600.742,39550,93224,853.006,2563.302,966392,53542,84511,93089,1372.213,2560.023,18.04923238,2.689113281,42.4246975,33.27762394,90.78516259,53.60158874,15/6/2021,30/6/2021
Stock,NVDA,10,8,3,10,1982.659,73306.197,51627,112287,1127.553,3110.212,1136272,60481,102126,112108,1731.302,3105.689,18.7872555,2.704626732,45.97771781,36.25325219,91.09608592,55.74614844,16/6/2021,30/6/2021
Stock,NVDA,10,10,4,10,4898.658,94692.024,99392,230973,2862.046,7760.704,1505439,131264,202448,230644,3892.257,7749.107,11.46878809,5.173253029,43.03186953,36.87869039,87.77509929,50.22845858,17/6/2021,30/6/2021
Stock,NVDA,10,10,7,10,5952.146,116591.402,130248,290435,3494.504,9446.65,1772344,159738,258017,289978,5069.138,9438.096,11.09531858,5.105132881,44.8458347,36.99199187,88.97812938,53.70932866,18/6/2021,30/6/2021
Stock,NVDA,10,10,5,10,3933.917,85178.058,81942,194340,2755.502,6689.419,1323316,112181,172766,194114,3255.846,6680.88,11.79625783,4.618462891,42.16424823,41.19194806,89.00233883,48.73378956,21/6/2021,30/6/2021
Stock,NVDA,10,10,6,10,3016.204,87210.814,71186,155781,1987.823,5004.027,1273389,84235,138038,155420,2665.052,5000.88,15.11710097,3.458520637,45.69620172,39.72446592,88.81611118,53.29166067,22/6/2021,30/6/2021
Stock,NVDA,10,9,5,10,1984.253,63760.969,48088,106508,1166.641,3150.894,1005732,58250,96047,106334,1752.22,3147.868,17.26578541,3.112018263,45.14966012,37.02571397,90.32576598,55.66370636,23/6/2021,30/6/2021
Stock,NVDA,10,8,4,10,1972.088,69243.316,51685,113343,1120.043,3092.131,1095314,61590,103550,113271,1758.901,3091.42,17.78395844,2.848055399,45.60052231,36.22236574,91.41792692,56.89621598,24/6/2021,30/6/2021
Stock,NVDA,10,4,3,10,1906.367,56586.302,42386,104446,996.55,2902.917,937907,61933,94920,104318,1660.906,2899.233,15.14389744,3.368954911,40.58173602,34.3292626,90.99100826,57.28777232,25/6/2021,30/6/2021
Stock,NVDA,10,9,3,10,3006.616,78843.464,64591,161068,1662.924,4669.54,1184851,96256,146159,160838,2595.084,4662.726,12.30937292,3.813399168,40.10169618,35.6121588,90.87342543,55.65594032,28/6/2021,30/6/2021
Stock,NVDA,10,9,5,10,2590.592,73260.821,59174,142412,1272.787,3863.379,1208368,82975,130022,142144,2215.071,3857.24,14.56303706,3.536121988,41.55127377,32.94491687,91.47202837,57.42632037,29/6/2021,30/6/2021
Stock,NVDA,10,8,4,10,2131.743,71560.609,50444,116592,1229.92,3361.663,1076121,65928,105770,116362,1862.251,3357.134,16.32267019,2.978933564,43.26540414,36.58665369,90.89737199,55.47145273,30/6/2021,30/6/2021
Stock,NVDA,10,9,5,10,3094.422,80080.264,72384,168685,1766.655,4861.077,1288619,96147,152773,168525,2818.803,4854.27,13.40259187,3.864150598,42.91075081,36.34287217,90.65301884,58.06852524,1/7/2021,30/9/2021
Stock,NVDA,10,9,4,10,2279.541,69577.902,49417,121742,1176.8,3456.341,1079443,72181,110645,121598,1978.788,3452.755,14.95466951,3.276242793,40.59157891,34.04756649,90.99245053,57.31040865,2/7/2021,30/9/2021
Stock,NVDA,10,9,4,10,2661.962,77559.079,65282,150134,1625.186,4287.148,1191622,84691,137080,149970,2481.704,4286.607,14.07023178,3.432173299,43.48248898,37.90832507,91.40494766,57.89436727,6/7/2021,30/9/2021
Stock,NVDA,10,9,4,10,2694.837,75248.58,64413,149686,1485.808,4180.645,1177354,85194,137020,149605,2482.68,4178.762,13.81968214,3.581246317,43.03208049,35.54016187,91.587848,59.41185452,7/7/2021,30/9/2021
Stock,NVDA,10,9,5,10,3378.414,104947.195,86310,202456,1814.592,5193.006,1580635,115780,186967,202078,3066.01,5185.596,13.65205562,3.219156072,42.63148536,34.94299833,92.5221944,59.12550843,8/7/2021,30/9/2021
Stock,NVDA,10,9,4,10,2051.14,71574.308,48840,121502,1069.824,3120.964,1097912,72475,112315,121310,1949.934,3117.757,15.14883753,2.865748978,40.19686919,34.27863955,92.58511252,62.54284731,9/7/2021,30/9/2021
Stock,NVDA,10,9,4,10,2045.186,67005.315,51927,123525,1183.154,3228.34,1052511,71501,114287,123425,2003.879,3223.581,14.72022769,3.052274286,42.0376442,36.64898988,92.59631355,62.16313473,12/7/2021,30/9/2021
Stock,NVDA,10,9,3,10,1928.286,61024.106,44996,111550,1036.413,2964.699,943790,66462,103087,111455,1841.814,2960.856,14.20044537,3.159875869,40.33706858,34.95845615,92.49203715,62.2054568,13/7/2021,30/9/2021
Stock,NVDA,10,9,3,10,2249.395,94046.104,58937,137076,1370.893,3620.288,1331869,78058,126756,136992,2152.84,3618.053,17.06255605,2.391800303,42.99585631,37.86695976,92.52803083,59.50272149,14/7/2021,30/9/2021
Stock,NVDA,10,9,5,10,3528.929,130473.873,91188,217010,2198.279,5727.208,1788030,125701,199718,216866,3340.829,5718.281,14.22446918,2.704701653,42.0201834,38.383083,92.09281307,58.42365914,15/7/2021,30/9/2021
Stock,NVDA,10,10,6,10,4346.949,125717.057,105881,253730,2875.856,7222.805,1797849,147291,230516,253146,4214.479,7207.539,12.20610221,3.457724118,41.72979151,39.81633174,91.06049473,58.47320424,16/7/2021,30/9/2021
Stock,NVDA,10,10,5,10,4231.57,145113.588,125635,260805,3116.031,7347.601,2111493,134885,236675,260494,4248.443,7338.994,15.6540238,2.916039813,48.17200591,42.4088216,90.85621934,57.88862888,19/7/2021,30/9/2021
Stock,NVDA,10,9,7,10,12232.145,208089.259,135400,374202,5217.516,17449.661,2529069,238178,306258,373547,7342.411,17400.965,10.61839885,5.878316382,36.18366551,29.90038603,81.98647024,42.19542422,20/7/2021,30/9/2021
Stock,NVDA,10,9,6,10,10838.055,164056.011,93814,269539,4201.873,15039.928,1871448,175398,208279,269201,5109.137,15016.056,10.66972257,6.606313864,34.80535284,27.93811912,77.36932627,34.02449352,21/7/2021,30/9/2021
Stock,NVDA,10,9,5,10,8823.094,164998.131,74251,220801,3067.841,11890.935,1874564,145959,171582,220183,4149.091,11849.701,12.84308607,5.347390268,33.62801799,25.79982987,77.92699709,35.01430964,22/7/2021,30/9/2021
Stock,NVDA,10,8,5,10,6550.233,126903.729,42844,151599,1625.496,8175.729,1384948,108325,118699,151144,2891.946,8134.462,12.78511886,5.161576458,28.26140014,19.88197016,78.53371619,35.55177958,23/7/2021,30/9/2021
Stock,NVDA,10,8,5,10,5970.384,196625.935,51397,166157,1786.248,7756.632,2324971,114495,134304,165884,2956.37,7748.176,20.30631032,3.036417348,30.93279248,23.02865471,80.96260037,38.1556898,26/7/2021,30/9/2021
Stock,NVDA,10,8,5,10,8215.263,269241.331,64994,222585,2463.123,10678.386,3254370,157128,177192,222094,3884.876,10645.721,20.71158546,3.051263701,29.1996316,23.06643532,79.78243447,36.49237097,27/7/2021,30/9/2021
Stock,NVDA,10,8,5,10,6267.769,161324.018,46845,152141,1830.059,8097.828,1782522,104541,118919,151359,3062.988,8053.92,17.05093695,3.885205116,30.79051669,22.59938097,78.56751168,38.03102092,28/7/2021,30/9/2021
Stock,NVDA,10,8,5,10,6273.457,207095.945,40527,141699,1847.453,8120.91,2304665,100987,106389,141513,2656.877,8107.559,22.82140276,3.02925149,28.60076641,22.74933474,75.17966547,32.77036899,29/7/2021,30/9/2021
Stock,NVDA,10,7,4,10,5232.064,209186.197,41092,134570,1635.7,6867.764,2462908,93279,102659,134354,2331.719,6859.713,26.40367071,2.501151642,30.53578064,23.81706768,76.40933653,33.99149498,30/7/2021,30/9/2021
Stock,NVDA,10,8,5,10,7834.854,270655.548,43087,170987,1839.459,9674.313,3203484,127629,130584,170711,3155.496,9653.843,25.09996944,2.894769406,25.19899174,19.01384626,76.49419194,32.68642343,2/8/2021,30/9/2021
Stock,NVDA,10,8,8,10,9962.805,276047.406,72676,224541,3319.725,13282.53,3211183,151382,165284,224027,4224.157,13238.207,21.2124493,3.609092056,32.36647205,24.99316772,73.77860704,31.90883025,3/8/2021,30/9/2021
Stock,NVDA,10,8,6,10,8371.881,255382.53,53291,191540,2047.238,10419.119,3161336,138070,146871,191356,3641.527,10404.979,22.89661766,3.278172943,27.82238697,19.64885899,76.75275403,34.99792744,4/8/2021,30/9/2021
Stock,NVDA,10,7,5,10,6940.586,252600.897,49272,174295,1887.707,8828.293,3174016,124771,135968,174042,3147.915,8810.097,25.43873176,2.747648992,28.26931352,21.38246884,78.1236713,35.73076437,5/8/2021,30/9/2021
Stock,NVDA,10,7,4,10,6072.846,249522.207,39155,129129,1723.763,7796.609,2766711,89717,96090,128849,2377.242,7783.171,30.83820235,2.433789791,30.32239079,22.10913745,74.57566609,30.5433608,6/8/2021,30/9/2021
Stock,NVDA,10,6,4,10,4545.142,180834.033,34665,116995,1142.723,5687.865,2228786,82222,93100,116884,1945.453,5681.271,27.10693002,2.513432856,29.62947135,20.09054364,79.65162041,34.24327056,9/8/2021,30/9/2021
