Date,Open,High,Low,Close,% Change,Volume
2022-06-23 14:30:00,157.04,158.52,156.81,158.5,0.93%,4099002
2022-06-23 15:30:00,158.5,159.75,158.49,158.75,0.16%,5012247
2022-06-24 09:30:00,161.71,169.5,161.42,168.75,4.35%,0
2022-06-24 10:30:00,168.79,169.19,166.57,167.56,-0.73%,0
2022-06-24 11:30:00,167.58,168.8,167.45,168.19,0.36%,0
2022-06-24 12:30:00,168.15,168.73,167.63,167.86,-0.17%,0
2022-06-24 13:30:00,167.86,168.43,167.15,168.27,0.24%,0
2022-06-24 14:30:00,168.29,168.66,167.75,168.3,0.01%,0
2022-06-24 15:30:00,168.27,170.24,167.53,170.16,1.12%,0
2022-06-27 09:30:00,171.32,171.75,168.01,168.61,-1.58%,7681389
2022-06-27 10:30:00,168.54,171.01,168.41,169.81,0.75%,3352264
2022-06-27 11:30:00,169.83,170.95,168.16,168.5,-0.79%,3204381
2022-06-27 12:30:00,168.5,170.04,168.27,169.64,0.67%,2718382
2022-06-27 13:30:00,169.55,169.94,168.74,169.46,-0.05%,2021888
2022-06-27 14:30:00,169.44,171.14,169.23,169.3,-0.08%,4323371
